time;model_id;model_name;port_name;data
101.22;30;(3,9);;<23.602>
101.22;31;(5,2);;<23.932>
101.22;32;(2,9);;<23.511>
101.22;33;(9,5);;<23.692>
101.22;34;(9,1);;<23.692>
101.22;35;(8,8);;<23.130>
101.22;36;(4,6);;<23.748>
101.22;37;(2,2);;<23.915>
101.22;38;(7,1);;<23.733>
101.22;39;(6,1);;<23.795>
101.22;40;(4,2);;<23.938>
101.22;41;(0,3);;<23.933>
101.22;42;(8,9);;<23.223>
101.22;43;(2,1);;<23.806>
101.22;44;(5,9);;<23.612>
101.22;45;(7,3);;<23.936>
101.22;46;(1,1);;<23.765>
101.22;47;(3,0);;<23.716>
101.22;48;(3,3);;<23.962>
101.22;49;(2,8);;<23.453>
101.22;50;(0,9);;<23.301>
101.22;51;(8,3);;<23.926>
101.22;52;(5,5);;<23.846>
101.22;53;(5,7);;<23.612>
101.22;54;(0,1);;<23.723>
101.22;55;(1,4);;<23.897>
101.22;56;(9,8);;<23.132>
101.22;57;(6,0);;<23.630>
101.22;58;(1,2);;<23.897>
101.22;59;(0,0);;<23.501>
101.22;60;(4,0);;<23.748>
101.22;61;(3,1);;<23.842>
101.22;62;(2,4);;<23.915>
101.22;63;(5,0);;<23.723>
101.22;64;(8,0);;<23.445>
101.22;65;(7,0);;<23.519>
101.22;66;(6,2);;<23.910>
101.22;67;(3,2);;<23.930>
101.22;68;(3,5);;<23.842>
101.22;69;(3,6);;<23.716>
101.22;70;(2,0);;<23.651>
101.22;71;(7,2);;<23.882>
101.22;72;(8,6);;<23.445>
101.22;73;(8,2);;<23.864>
101.22;74;(0,2);;<23.878>
101.22;75;(4,1);;<23.860>
101.22;76;(9,2);;<23.865>
101.22;77;(1,3);;<23.944>
101.22;78;(9,3);;<23.926>
101.22;79;(1,5);;<23.765>
101.22;80;(6,5);;<23.795>
101.22;81;(3,8);;<23.554>
101.22;82;(2,3);;<23.953>
101.22;83;(5,3);;<23.963>
101.22;84;(6,3);;<23.951>
101.22;85;(4,3);;<23.966>
101.22;86;(0,4);;<23.878>
101.22;87;(4,7);;<23.647>
101.22;88;(0,5);;<23.723>
101.22;89;(3,4);;<23.930>
101.22;90;(4,4);;<23.938>
101.22;91;(4,5);;<23.860>
101.22;92;(7,4);;<23.882>
101.22;93;(5,4);;<23.932>
101.22;94;(1,6);;<23.577>
101.22;95;(9,0);;<23.446>
101.22;96;(8,4);;<23.864>
101.22;97;(6,4);;<23.910>
101.22;98;(7,6);;<23.519>
101.22;99;(1,0);;<23.577>
101.22;100;(9,4);;<23.865>
101.22;101;(8,1);;<23.692>
101.22;102;(5,1);;<23.846>
101.22;103;(2,5);;<23.806>
102.22;4;(7,9);;<23.380>
102.22;4;(7,9);;<23.380>
102.22;4;(7,9);;<23.380>
102.22;5;(6,9);;<23.503>
102.22;6;(4,9);;<23.641>
102.22;7;(1,9);;<23.440>
102.22;8;(7,8);;<23.318>
102.22;9;(6,8);;<23.452>
102.22;10;(5,8);;<23.564>
102.22;11;(4,8);;<23.605>
102.22;12;(1,8);;<23.383>
102.22;13;(0,8);;<23.284>
102.22;14;(9,7);;<23.291>
102.22;15;(8,7);;<23.299>
102.22;16;(9,9);;<23.291>
102.22;17;(6,7);;<23.503>
102.22;18;(3,7);;<23.610>
102.22;19;(2,7);;<23.534>
102.22;20;(1,7);;<23.440>
102.22;21;(0,7);;<23.349>
102.22;22;(9,6);;<23.472>
102.22;23;(6,6);;<23.629>
102.22;24;(5,6);;<23.705>
102.22;25;(2,6);;<23.653>
102.22;26;(7,7);;<23.380>
102.22;27;(0,6);;<23.515>
102.22;28;(8,5);;<23.682>
102.22;29;(7,5);;<23.719>
102.22;30;(3,9);;<23.610>
102.22;31;(5,2);;<23.907>
102.22;32;(2,9);;<23.534>
102.22;33;(9,5);;<23.678>
102.22;34;(9,1);;<23.678>
102.22;35;(8,8);;<23.228>
102.22;36;(4,6);;<23.733>
102.22;37;(2,2);;<23.890>
102.22;38;(7,1);;<23.719>
102.22;39;(6,1);;<23.774>
102.22;40;(4,2);;<23.916>
102.22;41;(0,3);;<23.898>
102.22;42;(8,9);;<23.299>
102.22;43;(2,1);;<23.789>
102.22;44;(5,9);;<23.604>
102.22;45;(7,3);;<23.903>
102.22;46;(1,1);;<23.746>
102.22;47;(3,0);;<23.709>
102.22;48;(3,3);;<23.939>
102.22;49;(2,8);;<23.487>
102.22;50;(0,9);;<23.349>
102.22;51;(8,3);;<23.890>
102.22;52;(5,5);;<23.820>
102.22;53;(5,7);;<23.604>
102.22;54;(0,1);;<23.705>
102.22;55;(1,4);;<23.868>
102.22;56;(9,8);;<23.220>
102.22;57;(6,0);;<23.629>
102.22;58;(1,2);;<23.868>
102.22;59;(0,0);;<23.515>
102.22;60;(4,0);;<23.733>
102.22;61;(3,1);;<23.823>
102.22;62;(2,4);;<23.890>
102.22;63;(5,0);;<23.705>
102.22;64;(8,0);;<23.478>
102.22;65;(7,0);;<23.538>
102.22;66;(6,2);;<23.883>
102.22;67;(3,2);;<23.908>
102.22;68;(3,5);;<23.823>
102.22;69;(3,6);;<23.709>
102.22;70;(2,0);;<23.653>
102.22;71;(7,2);;<23.854>
102.22;72;(8,6);;<23.478>
102.22;73;(8,2);;<23.835>
102.22;74;(0,2);;<23.847>
102.22;75;(4,1);;<23.837>
102.22;76;(9,2);;<23.833>
102.22;77;(1,3);;<23.912>
102.22;78;(9,3);;<23.889>
102.22;79;(1,5);;<23.746>
102.22;80;(6,5);;<23.774>
102.22;81;(3,8);;<23.570>
102.22;82;(2,3);;<23.927>
102.22;83;(5,3);;<23.938>
102.22;84;(6,3);;<23.922>
102.22;85;(4,3);;<23.944>
102.22;86;(0,4);;<23.847>
102.22;87;(4,7);;<23.641>
102.22;88;(0,5);;<23.705>
102.22;89;(3,4);;<23.908>
102.22;90;(4,4);;<23.916>
102.22;91;(4,5);;<23.837>
102.22;92;(7,4);;<23.854>
102.22;93;(5,4);;<23.907>
102.22;94;(1,6);;<23.582>
102.22;95;(9,0);;<23.472>
102.22;96;(8,4);;<23.835>
102.22;97;(6,4);;<23.883>
102.22;98;(7,6);;<23.538>
102.22;99;(1,0);;<23.582>
102.22;100;(9,4);;<23.833>
102.22;101;(8,1);;<23.682>
102.22;102;(5,1);;<23.820>
102.22;103;(2,5);;<23.789>
103.22;4;(7,9);;<23.425>
103.22;4;(7,9);;<23.425>
103.22;4;(7,9);;<23.425>
103.22;5;(6,9);;<23.521>
103.22;6;(4,9);;<23.638>
103.22;7;(1,9);;<23.470>
103.22;8;(7,8);;<23.374>
103.22;9;(6,8);;<23.479>
103.22;10;(5,8);;<23.569>
103.22;11;(4,8);;<23.605>
103.22;12;(1,8);;<23.422>
103.22;13;(0,8);;<23.338>
103.22;14;(9,7);;<23.348>
103.22;15;(8,7);;<23.358>
103.22;16;(9,9);;<23.348>
103.22;17;(6,7);;<23.521>
103.22;18;(3,7);;<23.616>
103.22;19;(2,7);;<23.552>
103.22;20;(1,7);;<23.470>
103.22;21;(0,7);;<23.393>
103.22;22;(9,6);;<23.497>
103.22;23;(6,6);;<23.630>
103.22;24;(5,6);;<23.694>
103.22;25;(2,6);;<23.654>
103.22;26;(7,7);;<23.425>
103.22;27;(0,6);;<23.531>
103.22;28;(8,5);;<23.677>
103.22;29;(7,5);;<23.710>
103.22;30;(3,9);;<23.616>
103.22;31;(5,2);;<23.882>
103.22;32;(2,9);;<23.552>
103.22;33;(9,5);;<23.672>
103.22;34;(9,1);;<23.672>
103.22;35;(8,8);;<23.301>
103.22;36;(4,6);;<23.720>
103.22;37;(2,2);;<23.867>
103.22;38;(7,1);;<23.710>
103.22;39;(6,1);;<23.759>
103.22;40;(4,2);;<23.892>
103.22;41;(0,3);;<23.866>
103.22;42;(8,9);;<23.358>
103.22;43;(2,1);;<23.774>
103.22;44;(5,9);;<23.604>
103.22;45;(7,3);;<23.873>
103.22;46;(1,1);;<23.733>
103.22;47;(3,0);;<23.703>
103.22;48;(3,3);;<23.915>
103.22;49;(2,8);;<23.512>
103.22;50;(0,9);;<23.393>
103.22;51;(8,3);;<23.858>
103.22;52;(5,5);;<23.800>
103.22;53;(5,7);;<23.604>
103.22;54;(0,1);;<23.694>
103.22;55;(1,4);;<23.842>
103.22;56;(9,8);;<23.290>
103.22;57;(6,0);;<23.630>
103.22;58;(1,2);;<23.842>
103.22;59;(0,0);;<23.531>
103.22;60;(4,0);;<23.720>
103.22;61;(3,1);;<23.806>
103.22;62;(2,4);;<23.867>
103.22;63;(5,0);;<23.694>
103.22;64;(8,0);;<23.504>
103.22;65;(7,0);;<23.556>
103.22;66;(6,2);;<23.858>
103.22;67;(3,2);;<23.886>
103.22;68;(3,5);;<23.806>
103.22;69;(3,6);;<23.703>
103.22;70;(2,0);;<23.654>
103.22;71;(7,2);;<23.829>
103.22;72;(8,6);;<23.504>
103.22;73;(8,2);;<23.809>
103.22;74;(0,2);;<23.820>
103.22;75;(4,1);;<23.817>
103.22;76;(9,2);;<23.806>
103.22;77;(1,3);;<23.883>
103.22;78;(9,3);;<23.856>
103.22;79;(1,5);;<23.733>
103.22;80;(6,5);;<23.759>
103.22;81;(3,8);;<23.581>
103.22;82;(2,3);;<23.901>
103.22;83;(5,3);;<23.913>
103.22;84;(6,3);;<23.894>
103.22;85;(4,3);;<23.920>
103.22;86;(0,4);;<23.820>
103.22;87;(4,7);;<23.638>
103.22;88;(0,5);;<23.694>
103.22;89;(3,4);;<23.886>
103.22;90;(4,4);;<23.892>
103.22;91;(4,5);;<23.817>
103.22;92;(7,4);;<23.829>
103.22;93;(5,4);;<23.882>
103.22;94;(1,6);;<23.590>
103.22;95;(9,0);;<23.497>
103.22;96;(8,4);;<23.809>
103.22;97;(6,4);;<23.858>
103.22;98;(7,6);;<23.556>
103.22;99;(1,0);;<23.590>
103.22;100;(9,4);;<23.806>
103.22;101;(8,1);;<23.677>
